-0.059278,-0.011399,0.00057075,149.84,-0.0010912,0.12082,1.1859
-0.05927,0.01075,0.0007108,151.45,-0.0011349,0.1156,1.1986
-0.059261,0.016165,0.0009717,151.04,-0.0011795,0.11033,1.2111
-0.059253,-0.0073854,0.0030944,148.79,-0.0012247,0.105,1.2234
-0.059244,-0.001431,-0.0054621,149.51,-0.0012708,0.099614,1.2354
-0.059236,0.0070134,0.00076153,149.6,-0.0013175,0.09417,1.2471
-0.059227,0.014728,-0.0042043,151.53,-0.001365,0.088671,1.2586
-0.059219,-0.00034669,0.00063194,149.68,-0.0014131,0.083118,1.2699
-0.05921,0.0062516,-0.0028239,151.11,-0.0014618,0.077511,1.2809
-0.059201,-0.0073085,-0.0025042,150.78,-0.0015111,0.071852,1.2916
-0.059192,0.0086596,-0.0025357,148.16,-0.001561,0.066142,1.302
-0.059183,-0.00023617,0.0051001,149.93,-0.0016115,0.06038,1.3122
-0.059175,-0.0090841,0.0023225,149.46,-0.0016624,0.05457,1.3221
-0.059166,0.00090731,-0.0039782,149.07,-0.0017137,0.048711,1.3318
-0.059156,-0.0051856,-0.0012772,149.51,-0.0017655,0.042804,1.3411
-0.059147,0.011719,0.00055674,148.74,-0.0018177,0.036851,1.3502
-0.059138,-0.0076302,0.0012451,150.91,-0.0018702,0.030852,1.359
-0.059129,-0.01035,-0.0036627,151.58,-0.0019231,0.024809,1.3675
-0.05912,-0.0083481,-0.0044041,149.16,-0.0019762,0.018722,1.3757
-0.05911,0.0032732,0.0062612,151.01,-0.0020295,0.012593,1.3837
-0.059101,0.0041198,-0.0047238,150.74,-0.0020831,0.0064232,1.3913
-0.059092,0.016706,-0.0011798,150.24,-0.0021368,0.00021266,1.3987
-0.059082,0.020328,-0.00075009,151.91,-0.0021907,-0.006037,1.4057
-0.059073,0.015919,-0.0016572,151.74,-0.0022447,-0.012325,1.4125
-0.059063,0.0035628,0.00018479,150.37,-0.0022988,-0.01865,1.4189
-0.059054,0.0082649,-0.0013845,151.25,-0.0023531,-0.02501,1.4251
-0.059044,0.01332,-0.0017451,151.68,-0.0024074,-0.031406,1.4309
-0.059034,-0.0055049,0.0068923,149.71,-0.0024618,-0.037835,1.4365
-0.059025,0.01856,-0.00015574,151.46,-0.0025163,-0.044297,1.4417
-0.059015,0.010327,0.0041785,148.71,-0.0025709,-0.05079,1.4466
-0.059006,-0.007562,0.0049072,149.03,-0.0026256,-0.057313,1.4512
-0.058996,0.0036969,0.0047259,151.22,-0.0026805,-0.063866,1.4555
-0.058986,0.012283,0.0049369,149.86,-0.0027356,-0.070447,1.4595
-0.058976,0.0087571,0.003709,148.7,-0.0027908,-0.077054,1.4631
-0.058967,0.021552,0.005671,151.39,-0.0028464,-0.083687,1.4665
-0.058957,0.0043786,0.0038475,151.58,-0.0029024,-0.090345,1.4695
-0.058947,0.00036992,0.0017171,148.34,-0.002958,-0.097027,1.4722
-0.058937,0.016226,-0.0028401,148.64,-0.0030126,-0.10373,1.4745
-0.058928,0.0098157,-0.00078577,151.07,-0.0030662,-0.11045,1.4765
-0.058918,0.019596,-0.0034554,151.67,-0.0031189,-0.1172,1.4782
-0.058908,-0.0060346,0.0016339,150.11,-0.0031707,-0.12396,1.4796
-0.058898,-0.0075004,0.004753,151.3,-0.0032217,-0.13074,1.4807
-0.058888,0.0089569,-0.0030485,151.7,-0.0032718,-0.13754,1.4814
-0.058879,0.011094,-0.0024267,151.1,-0.0033211,-0.14435,1.4817
-0.058869,0.02358,0.0036995,149.22,-0.0033696,-0.15118,1.4818
-0.058859,0.0032198,-0.004182,148.44,-0.0034172,-0.15802,1.4815
-0.058849,0.0044087,0.0053162,150.55,-0.0034639,-0.16487,1.4808
-0.05884,0.00083003,0.001949,148.29,-0.0035098,-0.17172,1.4798
-0.05883,-0.00046203,0.0049812,150.68,-0.0035548,-0.17859,1.4785
-0.05882,0.0085524,-0.0015956,151.89,-0.0035988,-0.18547,1.4768
-0.05881,0.013692,0.0037721,149.32,-0.0036419,-0.19235,1.4748
-0.058801,0.0050229,0.0062928,149.2,-0.0036839,-0.19924,1.4725
-0.058791,0.0014149,0.0024466,149.67,-0.003725,-0.20614,1.4698
-0.058781,0.0065381,-0.00060445,149.67,-0.0037649,-0.21303,1.4667
-0.058772,0.00062079,-0.0048893,148.9,-0.0038036,-0.21993,1.4633
-0.058762,0.01182,-0.0047266,149.6,-0.0038412,-0.22682,1.4596
-0.058753,0.0030629,-0.0050283,148.45,-0.0038775,-0.23372,1.4555
-0.058743,-0.0027577,0.0054242,148.7,-0.0039126,-0.24062,1.4511
-0.058734,-0.0045917,-0.0034243,149.86,-0.0039463,-0.24751,1.4463
-0.058724,0.0035409,0.0069953,149.8,-0.0039786,-0.25439,1.4412
-0.058715,0.0098226,-0.0032924,151.45,-0.0040095,-0.26127,1.4357
-0.058705,0.0076906,0.0048224,149.62,-0.0040389,-0.26815,1.4299
-0.058696,0.0093712,0.00053978,150,-0.0040667,-0.27501,1.4237
-0.058687,0.019578,0.00029062,151.05,-0.0040929,-0.28186,1.4172
-0.058677,0.022556,-0.0057348,150.93,-0.0041175,-0.28871,1.4103
-0.058668,0.026321,0.0065276,151.09,-0.0041404,-0.29554,1.403
-0.058659,0.0095428,0.0048068,148.55,-0.0041616,-0.30236,1.3955
-0.05865,0.017112,-0.0045325,149.73,-0.004181,-0.30916,1.3875
-0.058641,0.012447,-0.00072373,149.66,-0.0041985,-0.31595,1.3792
-0.058632,-0.00045663,0.0030096,151.45,-0.0042142,-0.32272,1.3706
-0.058623,0.015219,0.004551,151.49,-0.0042279,-0.32947,1.3616
-0.058614,0.016934,0.0072493,149.69,-0.0042398,-0.3362,1.3523
-0.058605,0.026013,-0.001356,150.96,-0.0042496,-0.34291,1.3426
-0.058596,0.019351,0.0039481,149.9,-0.0042574,-0.3496,1.3325
-0.058587,0.0093305,0.0064809,150.94,-0.0042632,-0.35627,1.3222
-0.058579,0.022114,0.0050515,148.8,-0.0042668,-0.36291,1.3114
-0.05857,0.014481,-0.0019013,148.39,-0.0042684,-0.36952,1.3003
-0.058561,0.01499,-0.001023,149.06,-0.0042678,-0.37611,1.2889
-0.058553,0.018131,-0.0063219,150.13,-0.004265,-0.38266,1.2771
-0.058545,0.022714,-0.000769,148.92,-0.00426,-0.38919,1.265
-0.058536,0.011868,-0.0037784,150.24,-0.0042529,-0.39569,1.2525
-0.058528,0.014633,0.0035649,149.53,-0.0042434,-0.40215,1.2397
-0.05852,0.024864,0.0052147,149.62,-0.0042318,-0.40859,1.2266
-0.058512,0.018604,-0.003783,149.27,-0.0042178,-0.41498,1.213
-0.058504,0.00047553,-0.0018709,150.12,-0.0042015,-0.42134,1.1992
-0.058496,0.022795,-0.0019922,148.73,-0.004183,-0.42767,1.185
-0.058488,0.015975,0.0056922,151.41,-0.0041621,-0.43395,1.1705
-0.05848,-0.0014876,0.0032853,149.46,-0.0041389,-0.4402,1.1556
-0.058472,0.028382,-0.0019934,149.74,-0.0041133,-0.4464,1.1404
-0.058465,0.0033352,0.0017348,150.9,-0.0040854,-0.45256,1.1249
-0.058457,0.0070607,0.0037999,151.69,-0.0040552,-0.45868,1.109
-0.05845,0.0063076,0.0020727,148.14,-0.0040225,-0.46475,1.0928
-0.058443,0.016324,0.0039953,150.56,-0.0039875,-0.47078,1.0763
-0.058435,0.020109,-0.0051548,148.48,-0.0039501,-0.47676,1.0594
-0.058428,0.01019,0.0052078,148.42,-0.0039103,-0.48269,1.0422
-0.058421,0.0088105,0.0054008,151.22,-0.0038682,-0.48858,1.0247
-0.058414,-0.0011241,-0.0065488,151.6,-0.0038236,-0.49441,1.0068
-0.058408,0.0070211,-0.0012786,148.6,-0.0037767,-0.50019,0.98866
-0.058401,0.024285,0.00093286,150.31,-0.0037274,-0.50592,0.97017
-0.058394,-0.00094871,-0.0013971,148.33,-0.0036756,-0.51159,0.95136
-0.058388,0.0096205,-0.004284,149.56,-0.0036215,-0.51721,0.93223
-0.058382,0.017337,-0.0036754,150.5,-0.003565,-0.52277,0.91279
-0.058375,0.015467,0.0015998,151.58,-0.0035061,-0.52828,0.89303
-0.058369,0.004167,0.0033508,151.18,-0.0034449,-0.53372,0.87296
-0.058363,0.027528,0.0018088,148.68,-0.0033812,-0.53911,0.85259
-0.058357,0.017031,-0.00018421,151.31,-0.0033152,-0.54443,0.83191
-0.058352,0.025434,-0.0021054,151.38,-0.0032469,-0.54969,0.81092
-0.058346,0.01624,6.9223e-05,148.43,-0.0031761,-0.55489,0.78964
-0.058341,0.00047455,-0.0024862,148.52,-0.0031031,-0.56003,0.76805
-0.058335,0.015544,-0.0020479,149.28,-0.0030277,-0.5651,0.74617
-0.05833,0.016105,-0.0016579,148.99,-0.0029499,-0.5701,0.72399
-0.058325,0.028507,-0.0058526,149.13,-0.0028699,-0.57503,0.70153
-0.05832,0.0042,-0.007362,148.32,-0.0027876,-0.5799,0.67877
-0.058316,0.016514,-0.0026769,150.77,-0.002703,-0.58469,0.65573
-0.058311,0.007588,-0.0040126,150.35,-0.0026161,-0.58942,0.63241
-0.058306,0.010644,-0.0071853,148.74,-0.002527,-0.59407,0.60881
-0.058302,0.00019932,-0.005077,149.39,-0.0024358,-0.59865,0.58493
-0.058298,0.0094411,-0.00066564,150.17,-0.0023423,-0.60316,0.56078
-0.058294,-0.00012979,-0.0058998,150.39,-0.0022467,-0.60759,0.53636
-0.05829,0.026424,0.0005021,148.64,-0.002149,-0.61194,0.51167
-0.058286,0.0056798,-0.0034013,150.99,-0.0020493,-0.61622,0.48672
-0.058283,0.023632,0.0016338,148.92,-0.0019475,-0.62042,0.4615
-0.058279,0.025036,0.0011457,150.22,-0.0018438,-0.62454,0.43603
-0.058276,0.023664,-0.0073366,148.53,-0.0017382,-0.62858,0.4103
-0.058273,0.019438,-0.0046575,148.35,-0.0016308,-0.63254,0.38433
-0.05827,0.028164,-0.0028512,149.6,-0.0015215,-0.63642,0.3581
-0.058268,0.0084935,-0.0035708,149.02,-0.0014106,-0.64021,0.33164
-0.058265,0.029288,-0.0014161,148.54,-0.0012981,-0.64392,0.30493
-0.058263,0.018204,-0.00043945,151.9,-0.0011842,-0.64754,0.27798
-0.058261,0.02116,-0.0044737,149.49,-0.0010688,-0.65108,0.25081
-0.058258,0.02939,-0.00076408,148.17,-0.00095209,-0.65453,0.2234
-0.058257,0.0037678,-0.0074503,151.09,-0.00083427,-0.6579,0.19577
-0.058255,0.020959,-0.0032542,149.57,-0.00071542,-0.66117,0.16792
-0.058254,0.021428,0.002113,151.29,-0.00059572,-0.66436,0.13985
-0.058252,0.010736,2.6567e-05,149.98,-0.00047531,-0.66746,0.11156
-0.058251,0.01032,-0.0069007,151.25,-0.00035438,-0.67046,0.08307
-0.05825,0.00082924,-0.0031679,151.78,-0.00023252,-0.67337,0.054372
-0.05825,0.022542,0.0030149,149.32,-0.00010929,-0.67619,0.025472
-0.058249,0.0025371,-0.0067574,149.72,1.5164e-05,-0.67892,-0.0036249
-0.058249,0.013255,-0.0069813,149.03,0.00014071,-0.68155,-0.032915
-0.058249,0.0057333,-0.003134,148.69,0.00026722,-0.68409,-0.062394
-0.058249,0.0070939,0.0022441,148.24,0.00039458,-0.68653,-0.092057
-0.058249,0.028298,-0.0010808,148.25,0.00052266,-0.68887,-0.1219
-0.058249,0.0142,-0.00016919,150.36,0.00065134,-0.69111,-0.15192
-0.05825,0.016627,-0.00047773,149.48,0.00078053,-0.69326,-0.18211
-0.058251,0.024424,0.0033307,151.01,0.00091011,-0.69531,-0.21247
-0.058252,0.01844,-0.0044329,149.45,0.00104,-0.69726,-0.24299
-0.058253,0.014138,0.0019786,148.66,0.00117,-0.6991,-0.27366
-0.058255,0.019358,0.0031878,151.04,0.0013002,-0.70085,-0.3045
-0.058257,0.031484,-0.0048415,150.22,0.0014303,-0.70249,-0.33547
-0.058259,0.027764,0.00087366,148.4,0.0015603,-0.70404,-0.3666
-0.058261,0.02288,-0.0083761,150.49,0.0016902,-0.70547,-0.39786
-0.058263,0.017205,-0.0068319,148.39,0.0018197,-0.70681,-0.42926
-0.058266,0.025034,-0.0070959,149.38,0.0019488,-0.70804,-0.46079
-0.058268,0.026788,-0.0023554,149.6,0.0020775,-0.70916,-0.49244
-0.058272,0.012874,-0.0067488,150.58,0.0022056,-0.71018,-0.52421
-0.058275,0.027935,-0.0016016,150.1,0.002333,-0.71109,-0.5561
-0.058278,0.017234,-0.0065729,148.97,0.0024597,-0.7119,-0.58809
-0.058282,0.012199,-0.0066169,149.16,0.0025855,-0.7126,-0.6202
-0.058286,0.0078775,0.0014675,150.92,0.0027104,-0.71319,-0.6524
-0.05829,0.02937,0.0017551,149.61,0.0028343,-0.71367,-0.6847
-0.058294,0.029909,0.0016588,151.46,0.0029571,-0.71404,-0.71709
-0.058299,0.019466,-0.0038032,148.25,0.0030786,-0.7143,-0.74956
-0.058304,0.0061574,-0.0018344,151.88,0.0031989,-0.71446,-0.78212
-0.058309,0.010889,-0.0036968,150.64,0.0033177,-0.7145,-0.81475
-0.058314,0.025337,-0.0061617,149.93,0.0034351,-0.71443,-0.84745
-0.058319,0.011266,-0.0055616,149.05,0.0035509,-0.71425,-0.88021
-0.058325,0.030046,-0.00013224,148.85,0.003665,-0.71396,-0.91304
-0.058331,-0.00096346,0.0024372,151.76,0.0037773,-0.71355,-0.94591
-0.058337,0.020484,0.0034896,149.65,0.0038878,-0.71304,-0.97884
-0.058344,0.007602,-0.0013199,149.56,0.0039963,-0.71241,-1.0118
-0.05835,0.01115,-0.0099743,150.61,0.0041028,-0.71166,-1.0448
-0.058357,0.016757,-0.0058604,151.9,0.0042071,-0.7108,-1.0779
-0.058364,0.012692,-0.0043144,150.32,0.0043092,-0.70983,-1.1109
-0.058371,0.006588,-0.0065521,149.67,0.004409,-0.70875,-1.144
-0.058379,0.026095,-0.0023645,149.9,0.0045063,-0.70755,-1.1771
-0.058387,0.012727,0.00072705,151.52,0.004601,-0.70623,-1.2103
-0.058395,0.025272,-0.0047219,148.94,0.0046932,-0.7048,-1.2434
-0.058403,-0.00075303,-0.0031756,148.58,0.0047826,-0.70325,-1.2765
-0.058412,0.0049456,-0.0039981,151.57,0.0048692,-0.70159,-1.3096
-0.05842,0.0016802,0.0010577,149.82,0.0049529,-0.69981,-1.3428
-0.058429,0.0076539,0.0021826,151.38,0.0050336,-0.69792,-1.3759
-0.058438,0.01457,4.6424e-06,151.14,0.0051112,-0.69591,-1.4089
-0.058448,0.018526,-0.010268,149.38,0.0051856,-0.69378,-1.442
-0.058457,-0.0023513,-0.010275,149.23,0.0052567,-0.69154,-1.475
-0.058467,0.01197,-0.0053111,151.63,0.0053244,-0.68917,-1.508
-0.058478,0.025637,-0.0072465,149.18,0.0053886,-0.6867,-1.5409
-0.058488,0.01361,0.0023026,149.46,0.0054493,-0.6841,-1.5738
-0.058498,0.015553,-0.0058322,148.5,0.0055064,-0.68139,-1.6067
-0.058509,0.0098957,-0.0014291,150.94,0.0055597,-0.67856,-1.6394
-0.05852,0.025552,-0.0060075,148.13,0.0056092,-0.67561,-1.6722
-0.058532,0.025779,-0.0039883,151.55,0.0056548,-0.67255,-1.7048
-0.058543,0.027892,-0.0017659,150.58,0.0056965,-0.66937,-1.7374
-0.058555,0.018033,0.00093119,151.44,0.005734,-0.66607,-1.7699
-0.058567,0.012938,0.00060029,148.41,0.0057675,-0.66265,-1.8023
-0.058579,-0.0038289,-0.0059637,151.32,0.0057967,-0.65912,-1.8346
-0.058592,0.011587,-0.0009914,148.72,0.0058217,-0.65547,-1.8668
-0.058605,0.010908,-0.0086855,148.54,0.0058423,-0.6517,-1.8989
-0.058617,0.025288,-0.0085768,151.15,0.0058584,-0.64782,-1.9309
-0.058631,0.005748,-0.0088042,151.59,0.0058701,-0.64381,-1.9628
-0.058644,-0.0021902,-0.0045248,148.58,0.0058773,-0.63969,-1.9945
-0.058658,0.022527,-0.0036527,148.5,0.0058798,-0.63546,-2.0262
-0.058672,0.015191,-0.0043043,151.22,0.0058777,-0.6311,-2.0577
-0.058686,-0.0042912,-0.0037384,148.11,0.0058709,-0.62664,-2.089
-0.0587,0.0018944,0.0016309,148.65,0.0058593,-0.62205,-2.1203
-0.058715,0.020329,-0.0093199,149.08,0.0058428,-0.61735,-2.1514
-0.05873,0.0026885,-0.0044914,149.34,0.0058215,-0.61253,-2.1823
-0.058745,0.0001499,-0.0093649,150.84,0.0057953,-0.6076,-2.2131
-0.05876,0.0072691,-0.011554,150.98,0.0057642,-0.60255,-2.2437
-0.058776,-0.001693,-0.005343,150.4,0.005728,-0.59739,-2.2741
-0.058791,0.0021381,-0.0076567,149.17,0.0056869,-0.59211,-2.3044
-0.058807,0.014725,-0.0094653,148.69,0.0056407,-0.58671,-2.3345
-0.058824,-0.0058921,-0.010951,149.54,0.0055893,-0.58121,-2.3644
-0.05884,-0.0067191,-0.011467,151.79,0.0055329,-0.57558,-2.3941
-0.058857,0.02035,0.0013735,150.16,0.0054714,-0.56985,-2.4236
-0.058874,0.017024,-0.0091491,148.45,0.0054046,-0.564,-2.4529
-0.058891,0.016907,-0.010657,149.66,0.0053327,-0.55804,-2.4821
-0.058909,0.0075135,-0.0097927,148.4,0.0052556,-0.55197,-2.511
-0.058926,-0.0050779,-0.0063012,149.29,0.0051733,-0.54578,-2.5397
-0.058944,0.019093,-0.0064373,149.11,0.0050858,-0.53948,-2.5681
-0.058962,-0.0081141,8.0962e-05,151.69,0.004993,-0.53307,-2.5964
-0.058981,0.0045245,-0.011287,148.5,0.004895,-0.52655,-2.6244
-0.059,0.0047003,-0.0086088,148.21,0.0047917,-0.51992,-2.6522
-0.059018,-0.0087219,-0.0043294,149.36,0.0046831,-0.51319,-2.6797
-0.059038,0.013814,-0.011597,150,0.0045692,-0.50634,-2.707
-0.059057,0.0013284,-0.0095176,149.98,0.00445,-0.49938,-2.734
-0.059076,-0.0060347,-0.003839,150.85,0.0043256,-0.49232,-2.7608
-0.059096,-0.0096969,-0.005957,150.68,0.0041958,-0.48514,-2.7873
-0.059116,0.000603,-0.0013132,149.19,0.0040607,-0.47786,-2.8136
-0.059137,0.0010333,-0.0014506,150.4,0.0039202,-0.47048,-2.8396
-0.059157,0.014826,-0.0097704,149.4,0.0037744,-0.46299,-2.8653
-0.059178,-0.010965,-0.0033843,150.6,0.0036233,-0.45539,-2.8907
-0.059199,0.011699,-0.0023219,148.23,0.0034667,-0.44769,-2.9159
-0.05922,-0.0063179,-0.011576,148.92,0.0033048,-0.43988,-2.9407
-0.059242,0.016424,-0.005473,150.86,0.0031374,-0.43197,-2.9653
-0.059264,-0.0062932,-0.0058434,151.22,0.0029646,-0.42396,-2.9896
-0.059286,0.0062464,-0.009785,151.64,0.0027866,-0.41585,-3.0135
-0.059308,0.010456,0.00051486,149.39,0.0026037,-0.40764,-3.0372
-0.059331,0.01299,-0.00040876,149.54,0.002416,-0.39933,-3.0605
-0.059353,0.00095934,-0.011083,148.7,0.0022235,-0.39091,-3.0836
-0.059376,0.011229,-0.007793,149.48,0.0020261,-0.3824,-3.1063
-0.059399,0.0088029,-0.007943,149.78,0.001824,-0.37379,-3.1287
-0.059423,-0.013263,-0.008013,150.8,0.001617,-0.36509,-3.1507
-0.059447,-0.00702,-0.0068206,149.13,0.0014054,-0.35628,-3.1725
-0.059471,0.0068688,-0.0067444,149.53,0.001189,-0.34738,-3.1938
-0.059495,-0.013553,-0.01215,151.5,0.000968,-0.33839,-3.2149
-0.059519,-0.0080914,-0.01081,151.82,0.00074242,-0.32931,-3.2356
-0.059544,-0.0053284,-0.0070902,151.19,0.00051232,-0.32013,-3.2559
-0.059569,0.0034914,-0.00016495,149.98,0.00027776,-0.31086,-3.2759
-0.059594,0.0014981,-0.012484,150.28,3.8829e-05,-0.30149,-3.2956
-0.059619,-0.0010417,-0.00077649,149.47,-0.00020441,-0.29204,-3.3149
-0.059645,-0.0059052,-0.0038528,148.81,-0.00045187,-0.2825,-3.3338
-0.059671,-0.0090783,-0.0061276,149.95,-0.00070346,-0.27287,-3.3523
-0.059697,-0.0081976,-0.012304,149.53,-0.0009591,-0.26315,-3.3705
-0.059723,-0.010989,-0.0093229,151.14,-0.0012187,-0.25335,-3.3883
-0.05975,0.0013329,-0.00035582,148.79,-0.0014822,-0.24346,-3.4057
-0.059777,0.0068957,-0.0038082,150.54,-0.0017494,-0.23349,-3.4228
-0.059804,-0.0056455,-0.0079041,148.47,-0.0020202,-0.22344,-3.4394
-0.059831,-0.010819,-0.0047319,151.03,-0.0022947,-0.2133,-3.4557
-0.059858,-0.010317,-0.0078038,150.51,-0.0025725,-0.20308,-3.4715
-0.059886,-0.015828,-0.0040237,151.39,-0.0028537,-0.19278,-3.487
-0.059914,-0.0058667,-0.0085833,149.59,-0.0031381,-0.1824,-3.5021
-0.059942,0.0047138,-0.009208,151.44,-0.0034256,-0.17195,-3.5168
-0.059971,0.0020185,-0.0091153,150.64,-0.0037161,-0.16142,-3.531
-0.059999,-0.0032504,-0.0026672,151.56,-0.0040095,-0.15081,-3.5449
-0.060028,-0.0042096,-0.0081303,148.38,-0.0043056,-0.14013,-3.5583
-0.060057,-0.014874,-0.012159,149.89,-0.0046043,-0.12937,-3.5713
-0.060087,-0.016452,-0.011747,151.61,-0.0049055,-0.11855,-3.584
-0.060116,-0.010054,-0.0024169,149.53,-0.0052091,-0.10765,-3.5961
-0.060146,0.0096253,-0.012188,149.05,-0.0055149,-0.096683,-3.6079
-0.060176,-0.02064,-0.011164,149.1,-0.0058229,-0.085647,-3.6193
-0.060206,-0.0099097,-0.0020941,149.21,-0.0061327,-0.074544,-3.6302
-0.060236,-0.01411,-0.0025657,149.57,-0.0064445,-0.063375,-3.6407
-0.060267,-0.015907,-0.00067114,150.1,-0.0067579,-0.052141,-3.6507
-0.060298,-0.013042,-0.005729,150.42,-0.0070729,-0.040844,-3.6603
-0.060329,-0.020611,-0.011641,151.53,-0.0073894,-0.029484,-3.6695
-0.06036,-0.013682,-0.0017489,149.74,-0.0077071,-0.018064,-3.6782
-0.060391,-0.01995,-0.012822,149.25,-0.008026,-0.0065837,-3.6865
-0.060423,-0.0093867,-0.0079999,151.68,-0.0083458,0.0049548,-3.6944
-0.060455,-0.0078441,-0.0090761,150.51,-0.0086666,0.01655,-3.7018
-0.060487,0.003437,-0.0061499,149.51,-0.0089881,0.028202,-3.7087
-0.060519,-0.014343,-0.011095,149.69,-0.0093101,0.039907,-3.7152
-0.060551,-0.016769,-0.003679,150.02,-0.0096325,0.051666,-3.7213
