u,v,w,C_m_up,a,b,V,std_u,std_v,std_w,std_C_m_up,a_true,time
150.03015065881925,-25.287468350465012,-0.1303051704253461,0.2294004348532408,-0.0010677666602429904,-0.1669797506237357,152.14637406697418,2.7857391438877247e-12,3.371375050065267e-08,1.1203725191398982e-09,8.189174762178806e-12,0.010841152445238946,84.82000000000649
150.0291140096532,-25.29245646657923,-1.0131732964135243,0.2294042881569015,-0.008302259655639495,-0.16700953610870278,152.1494986017406,2.7849541599391415e-12,3.3682133580355744e-08,1.1203268049290262e-09,8.189171920082788e-12,-0.003358690346716757,84.83000000000649
150.02640797579812,-25.295658257156607,-1.884267962230673,0.22940835791066463,-0.01544003498069503,-0.16702405302098922,152.15565675496154,2.784157699771352e-12,3.3650553044523e-08,1.1202751330759863e-09,8.189164333064508e-12,-0.005556262870793903,84.8400000000065
150.02195692642684,-25.2944791905412,-2.7429999842262616,0.22940980144782214,-0.022476012326356386,-0.16700680748815797,152.16412943420258,2.7833499237948e-12,3.361901996182504e-08,1.1202172077537649e-09,8.18914954230515e-12,-0.0187318903184652,84.8500000000065
150.0156318659507,-25.285358941335737,-3.5886249005581474,0.22940255427178521,-0.029403758095672427,-0.16693512699520227,152.17397086761574,2.7825310027629198e-12,3.3587552890854977e-08,1.1201527581874535e-09,8.189125207720156e-12,-0.01363188798684326,84.86000000000651
150.0081143054231,-25.278990444565583,-4.421973241935695,0.2294018568406003,-0.0362300951742009,-0.16687778264335792,152.18743562695883,2.7817011086351706e-12,3.355614742129314e-08,1.120081524138903e-09,8.189089090776615e-12,-0.022804921424059647,84.87000000000651
149.99913002671425,-25.2691674393519,-5.242053395763627,0.22939891228784104,-0.04294660280936496,-0.16679512542277017,152.20298602738845,2.7808604249503213e-12,3.352481232982598e-08,1.1200032729952764e-09,8.189039076929958e-12,-0.027215953319909395,84.88000000000652
149.98868698902072,-25.254723402174193,-6.048376612723671,0.2293935311312251,-0.04954912643069765,-0.16667985986540665,152.22020279340387,2.7800091436687005e-12,3.3493558750023356e-08,1.119917795580002e-09,8.188973174515778e-12,-0.04635636257911481,84.89000000000652
149.9775178101065,-25.246855564643894,-6.842081817988301,0.22939946874574155,-0.0560472234004798,-0.16660392115791206,152.24149778552302,2.7791474555715894e-12,3.3462373969524905e-08,1.119824889318342e-09,8.188889480372243e-12,-0.035750270635492264,84.90000000000653
149.96479130430865,-25.229935747350304,-7.620827941444948,0.22939657683390136,-0.06242110086479218,-0.16646733268976688,152.2631449408368,2.778275570350213e-12,3.3431278337957635e-08,1.1197243945145457e-09,8.188786256452371e-12,-0.05617135435178011,84.91000000000653
149.95128252567653,-25.215777140179114,-8.385912132071834,0.22940214426800684,-0.06868184396735866,-0.16634595676260083,152.28770820445075,2.7773936949106698e-12,3.340026708760343e-08,1.1196161561829736e-09,8.188661848695964e-12,-0.06312995575307928,84.92000000000654
149.93657737027092,-25.195946227021746,-9.135842821560333,0.2293993345228656,-0.07481650281514678,-0.16618596235849228,152.3130873032469,2.7765020496718594e-12,3.336935315969625e-08,1.1195000541803642e-09,8.188514758048705e-12,-0.05313421056020551,84.93000000000654
149.92101195947834,-25.174789281601935,-9.87095110937981,0.22939982613650214,-0.08082826521751789,-0.1660153687708536,152.34013101652607,2.7756008574194067e-12,3.333854020873257e-08,1.1193759831414717e-09,8.188343592459694e-12,-0.06824454804687052,84.94000000000655
